chr1	118776526	118778049	0
chr1	118988411	118994612	0
chr1	120024417	120025108	0
chr1	127530775	127531768	0
chr1	127554365	127556879	0
chr1	127754802	127759066	0
chr1	128743458	128746887	0
chr1	129954812	129956885	0
chr1	132332670	132334462	0
chr1	133079893	133080922	0
chr1	133180668	133184217	0
chr1	133185980	133189493	0
chr1	133236791	133241890	0
chr1	133491869	133494061	0
chr1	133549313	133550886	0
chr1	133744226	133745595	0
chr1	134060554	134066172	0
chr1	135199049	135199949	0
chr1	137378153	137379482	0
chr1	138405488	138407331	0
chr1	138499159	138501331	0
chr1	148482150	148483265	0
chr1	154033856	154034857	0
chr1	155038428	155040657	0
chr1	155038829	155041732	0
chr1	158265467	158268046	0
chr1	162074031	162077560	0
chr1	162185511	162188824	0
chr1	162225285	162226734	0
chr1	162830457	162833967	0
chr1	163897221	163899818	0
chr1	165104293	165106305	0
chr1	165934234	165936307	0
chr1	166047478	166050879	0
chr1	168168619	168170073	0
chr1	168268572	168269856	0
chr1	168294791	168296737	0
chr1	168299764	168300980	0
chr1	168327071	168328497	0
chr1	168341597	168342833	0
chr1	168357093	168358535	0
chr1	168416028	168418436	0
chr1	168760968	168763110	0
chr1	168908405	168909387	0
chr1	168991094	168992056	0
chr1	169343699	169345191	0
chr1	169385394	169386297	0
chr1	169476672	169478007	0
chr1	172015769	172018782	0
chr1	177150037	177151455	0
chr1	177171230	177171899	0
chr1	177447324	177448425	0
chr1	179385809	179386339	0
chr1	180208457	180212548	0
chr1	180268493	180269405	0
chr1	181255937	181259663	0
chr1	182109962	182112053	0
chr1	182981864	182984314	0
chr1	184041270	184042762	0
chr1	184041272	184042781	0
chr1	186587511	186590973	0
chr1	186598965	186601967	0
chr1	186908316	186910077	0
chr1	186922310	186923505	0
chr1	187248277	187249469	0
chr1	187907529	187909056	0
chr1	188118946	188119938	0
chr1	188883843	188885251	0
chr1	189187274	189188601	0
chr1	190061318	190062349	0
chr1	190653740	190655122	0
chr1	190727303	190730173	0
chr1	191239013	191241716	0
chr1	192784315	192784989	0
chr1	192789593	192791084	0
chr1	192798093	192800700	0
chr1	192806324	192807093	0
chr1	192822355	192823920	0
chr1	192822579	192825952	0
chr1	192851640	192852457	0
chr1	193141048	193141723	0
chr1	193449329	193450185	0
chr10	3393515	3396433	0
chr10	8968318	8968915	0
chr10	14463664	14464562	0
chr10	17228735	17232666	0
chr10	19077703	19080447	0
chr10	20285523	20287443	0
chr10	20484902	20488767	0
chr10	21081770	21084133	0
chr10	21240528	21242882	0
chr10	21620701	21623524	0
chr10	24493263	24494942	0
chr10	30997657	30998999	0
chr10	31027819	31028728	0
chr10	31034051	31035579	0
chr10	31053081	31054088	0
chr10	31228891	31229864	0
chr10	31272653	31273675	0
chr10	35105833	35118866	0
chr10	36483581	36486087	0
chr10	38552269	38556079	0
chr10	38972079	38974105	0
chr10	39657714	39661924	0
chr10	42250903	42252281	0
chr10	42634080	42635172	0
chr10	42635863	42636982	0
chr10	43722435	43724831	0
chr10	43746138	43746678	0
chr10	45139829	45141705	0
chr10	45228613	45231786	0
chr10	45893125	45894695	0
chr10	49984349	49985953	0
chr10	50833719	50834473	0
chr10	50901663	50902601	0
chr10	51257066	51258554	0
chr10	52741812	52745154	0
chr10	53173253	53178357	0
chr10	53178968	53181776	0
chr10	53323751	53325949	0
chr10	53343657	53344819	0
chr10	56979108	56981816	0
chr10	58382774	58383620	0
chr10	59442760	59444333	0
chr10	59919229	59922102	0
chr10	59963764	59966670	0
chr10	59967734	59971225	0
chr10	60813778	60816843	0
chr10	61532677	61537653	0
chr10	62128052	62130842	0
chr10	67001918	67005347	0
chr10	69642709	69646964	0
chr10	70733384	70734387	0
chr10	79839861	79842369	0
chr10	80773811	80774999	0
chr10	86294227	86297417	0
chr10	87292836	87293886	0
chr10	87324267	87326929	0
chr10	87388706	87389893	0
chr10	87445158	87449773	0
chr10	87446548	87449489	0
chr10	87446634	87448659	0
chr10	87473281	87474590	0
chr10	87500258	87501668	0
chr10	87868234	87870738	0
chr10	91179718	91183751	0
chr10	91186360	91188450	0
chr10	92389223	92390741	0
chr10	92555686	92557808	0
chr10	96708320	96708857	0
chr10	97046110	97049224	0
chr10	98683082	98685589	0
chr10	98966352	98968421	0
chr10	108587857	108589362	0
chr10	119760179	119762863	0
chr10	120551958	120553597	0
chr10	120646043	120649455	0
chr10	122768032	122770538	0
chr10	122912068	122914080	0
chr10	125809054	125811061	0
chr10	125921037	125928970	0
chr10	126985885	126987504	0
chr11	7054211	7057799	0
chr11	11527967	11528770	0
chr11	11675621	11677027	0
chr11	11699170	11700205	0
chr11	11753227	11753958	0
chr11	11836360	11837998	0
chr11	11956742	11957743	0
chr11	11961856	11962621	0
chr11	16558869	16559788	0
chr11	17449238	17451378	0
chr11	18161774	18165394	0
chr11	18170843	18172953	0
chr11	18356946	18358282	0
chr11	18604266	18605268	0
chr11	18749398	18750623	0
chr11	18916164	18918730	0
chr11	18929400	18930770	0
chr11	19159805	19161021	0
chr11	19264922	19266021	0
chr11	19349982	19351625	0
chr11	20654380	20657594	0
chr11	22002480	22003824	0
chr11	22010037	22011279	0
chr11	22068163	22068901	0
chr11	22078416	22079452	0
chr11	24015166	24017101	0
chr11	24062086	24063576	0
chr11	24095054	24096665	0
chr11	24312332	24314280	0
chr11	24329867	24333908	0
chr11	24370835	24371855	0
chr11	24427204	24428274	0
chr11	24474193	24474926	0
chr11	24484733	24486202	0
chr11	24618259	24619578	0
chr11	24708578	24710421	0
chr11	24763882	24765510	0
chr11	24783037	24784368	0
chr11	24839672	24841740	0
chr11	24848028	24849346	0
chr11	24927449	24928489	0
chr11	24974129	24976254	0
chr11	24976120	24978364	0
chr11	24981420	24984196	0
chr11	25099105	25101616	0
chr11	25113307	25113939	0
chr11	25287254	25288542	0
chr11	25356345	25357682	0
chr11	25529955	25531889	0
chr11	25531831	25532986	0
chr11	25639787	25641406	0
chr11	25641242	25642410	0
chr11	25644060	25645642	0
chr11	25663686	25664863	0
chr11	25674201	25676633	0
chr11	25703628	25705173	0
chr11	25732272	25732988	0
chr11	25736856	25738024	0
chr11	25872524	25873791	0
chr11	25901725	25903091	0
chr11	25978213	25979693	0
chr11	26005543	26007097	0
chr11	26007936	26009346	0
chr11	26060684	26062130	0
chr11	26061992	26063810	0
chr11	26072119	26072975	0
chr11	26099721	26100689	0
chr11	26120371	26122138	0
chr11	26163483	26164974	0
chr11	26489088	26491733	0
chr11	26772020	26774013	0
chr11	26773588	26774876	0
chr11	26975528	26976371	0
chr11	32245270	32246411	0
chr11	32250452	32252344	0
chr11	33191798	33193112	0
chr11	33299598	33301607	0
chr11	33342866	33343782	0
chr11	33392412	33393558	0
chr11	33399828	33401076	0
chr11	33429906	33431024	0
chr11	36349884	36351180	0
chr11	44625594	44626697	0
chr11	44634332	44635609	0
chr11	44656475	44657869	0
chr11	44799727	44801437	0
chr11	44903240	44904998	0
chr11	44987161	44988462	0
chr11	45136390	45137667	0
chr11	45388288	45390404	0
chr11	45549892	45551315	0
chr11	45805317	45806045	0
chr11	46201358	46203267	0
chr11	47283315	47285732	0
chr11	51940536	51946108	0
chr11	52877024	52878503	0
chr11	54056663	54059415	0
chr11	54060072	54061368	0
chr11	54879186	54884157	0
chr11	55022514	55024354	0
chr11	57650678	57652744	0
chr11	57650713	57652688	0
chr11	57847462	57847793	0
chr11	57927590	57931336	0
chr11	57962140	57963143	0
chr11	59640317	59640626	0
chr11	59992982	59996757	0
chr11	60365089	60367681	0
chr11	62965778	62968280	0
chr11	62983404	62986950	0
chr11	64898596	64900939	0
chr11	65208855	65210457	0
chr11	65417245	65420867	0
chr11	65435465	65436246	0
chr11	65648906	65651643	0
chr11	68623475	68624174	0
chr11	68637699	68640744	0
chr11	75046156	75048336	0
chr11	75049027	75050435	0
chr11	77422469	77424441	0
chr11	77422483	77424456	0
chr11	77906010	77907728	0
chr11	77924762	77927516	0
chr11	79050757	79055494	0
chr11	81612790	81613808	0
chr11	84376005	84377109	0
chr11	84395730	84396774	0
chr11	84481126	84482244	0
chr11	84496288	84496920	0
chr11	84725827	84726602	0
chr11	84766073	84766769	0
chr11	85712703	85714068	0
chr11	85857229	85860254	0
chr11	86167092	86168104	0
chr11	86570110	86571719	0
chr11	86585640	86587625	0
chr11	86586196	86587829	0
chr11	86623483	86625583	0
chr11	87422350	87423713	0
chr11	88180548	88181652	0
chr11	88274079	88276075	0
chr11	88467416	88468720	0
chr11	88527850	88529479	0
chr11	88554791	88555816	0
chr11	89717798	89719510	0
chr11	90368984	90371437	0
chr11	94158655	94162177	0
chr11	94880928	94883811	0
chr11	95339208	95341127	0
chr11	95355809	95358196	0
chr11	95355825	95358170	0
chr11	96292065	96292579	0
chr11	96741475	96742608	0
chr11	96826221	96827189	0
chr11	96872256	96874454	0
chr11	96883318	96887851	0
chr11	96885199	96888165	0
chr11	96901713	96904671	0
chr11	98157859	98158466	0
chr11	98339002	98339485	0
chr11	98377499	98380382	0
chr11	98391902	98395006	0
chr11	98496959	98498735	0
chr11	98747152	98751430	0
chr11	98901653	98906641	0
chr11	100362231	100364046	0
chr11	101801412	101802123	0
chr11	101829827	101831016	0
chr11	101867301	101868287	0
chr11	102363033	102364797	0
chr11	102592756	102596210	0
chr11	103049822	103053302	0
chr11	103840623	103842229	0
chr11	104288616	104290675	0
chr11	104642397	104643585	0
chr11	106134084	106135839	0
chr11	107762173	107764184	0
chr11	109269057	109271054	0
chr11	111563100	111564002	0
chr11	111568522	111569439	0
chr11	111627111	111628109	0
chr11	111647327	111648996	0
chr11	111666051	111667477	0
chr11	111781021	111781954	0
chr11	111827912	111829224	0
chr11	111961102	111962964	0
chr11	112027526	112029618	0
chr11	112411865	112413667	0
chr11	112449529	112451421	0
chr11	112780251	112781039	0
chr11	113013633	113014961	0
chr11	113045851	113046517	0
chr11	113164280	113165930	0
chr11	113307639	113310548	0
chr11	113733041	113734346	0
chr11	113783367	113787793	0
chr11	113981120	113983291	0
chr11	114335575	114337612	0
chr11	114829428	114830881	0
chr11	115670278	115671107	0
chr11	116319003	116319995	0
chr11	117343025	117348116	0
chr11	117865410	117867678	0
chr11	118083180	118085181	0
chr11	118238372	118241185	0
chr11	120314873	120317426	0
chr12	5266438	5269568	0
chr12	8385674	8387403	0
chr12	9337517	9339601	0
chr12	9368203	9369315	0
chr12	9550103	9551455	0
chr12	12179096	12179918	0
chr12	12355526	12357482	0
chr12	12707412	12712118	0
chr12	16854925	16857237	0
chr12	25123955	25126084	0
chr12	25891576	25892364	0
chr12	26450824	26452317	0
chr12	27060074	27063099	0
chr12	27563452	27566844	0
chr12	28816804	28818905	0
chr12	29094890	29097594	0
chr12	31309962	31311476	0
chr12	33955273	33957220	0
chr12	33960751	33964255	0
chr12	33964466	33967804	0
chr12	34199630	34200876	0
chr12	34215260	34216361	0
chr12	34219669	34221314	0
chr12	36793076	36795299	0
chr12	38435534	38436644	0
chr12	39301104	39302161	0
chr12	39341789	39342579	0
chr12	39394958	39398384	0
chr12	44402519	44405770	0
chr12	44402792	44405590	0
chr12	46020363	46021772	0
chr12	47464984	47466845	0
chr12	48010973	48011714	0
chr12	48388112	48389934	0
chr12	48634484	48635346	0
chr12	49374505	49376068	0
chr12	49510396	49511504	0
chr12	49886734	49888068	0
chr12	49944709	49946539	0
chr12	49973353	49975979	0
chr12	49991792	49994219	0
chr12	50119059	50121598	0
chr12	50121579	50123529	0
chr12	50157459	50158808	0
chr12	50171735	50172961	0
chr12	50190555	50191885	0
chr12	50260206	50261402	0
chr12	50294630	50296354	0
chr12	50970036	50971348	0
chr12	51001401	51003291	0
chr12	51274162	51276029	0
chr12	51503958	51505351	0
chr12	52228848	52229426	0
chr12	52833658	52837423	0
chr12	53623550	53625385	0
chr12	53663102	53665614	0
chr12	53872242	53873017	0
chr12	53874311	53876622	0
chr12	53926314	53927018	0
chr12	54000471	54001518	0
chr12	54161494	54163193	0
chr12	54532609	54534941	0
chr12	55614270	55615258	0
chr12	55643542	55644223	0
chr12	56114128	56116274	0
chr12	56386861	56388474	0
chr12	56440796	56441827	0
chr12	56454748	56456277	0
chr12	56458078	56460488	0
chr12	56481967	56483344	0
chr12	56520183	56521029	0
chr12	57291377	57292384	0
chr12	69757409	69759262	0
chr12	71227292	71228476	0
chr12	71532268	71534767	0
chr12	73050612	73052572	0
chr12	73510499	73513049	0
chr12	79505602	79509359	0
chr12	79535235	79536539	0
chr12	79731439	79734658	0
chr12	79795794	79798372	0
chr12	79846272	79849070	0
chr12	79923762	79926852	0
chr12	79943798	79946235	0
chr12	79968630	79971892	0
chr12	80059965	80065110	0
chr12	80735845	80737703	0
chr12	83072395	83074413	0
chr12	83720782	83721675	0
chr12	84175691	84176743	0
chr12	85435374	85436988	0
chr12	85454385	85456659	0
chr12	85454400	85456289	0
chr12	86087916	86093261	0
chr12	86798248	86799852	0
chr12	86800344	86803636	0
chr12	86800572	86803602	0
chr12	86810598	86813301	0
chr12	86815545	86817582	0
chr12	86822930	86827112	0
chr12	86894665	86899694	0
chr12	88983898	88984926	0
chr12	90131977	90133515	0
chr12	91677577	91681083	0
chr12	99338620	99341271	0
chr12	99339106	99341370	0
chr12	102697627	102698772	0
chr12	104474597	104478957	0
chr12	104900832	104902741	0
chr12	104939330	104940069	0
chr12	104939392	104939908	0
chr12	105972686	105975121	0
chr12	106377315	106378522	0
chr12	106479344	106480241	0
chr12	107777918	107778911	0
chr12	107951151	107953994	0
chr12	108249506	108252884	0
chr12	108913631	108917155	0
chr12	109507924	109510969	0
chr12	109946504	109950294	0
chr12	111142738	111143613	0
chr12	111161954	111163777	0
chr12	111691971	111695499	0
chr12	117805673	117806846	0
chr12	117989130	117989689	0
chr12	118499993	118501065	0
chr12	118647247	118648361	0
chr12	118650488	118651732	0
chr12	118702747	118704293	0
chr12	118719668	118721135	0
chr12	118725449	118726903	0
chr12	118834480	118836076	0
chr12	118840044	118841444	0
chr12	118843462	118844556	0
chr13	3726203	3727215	0
chr13	3741069	3744545	0
chr13	5840305	5842324	0
chr13	12113963	12115325	0
chr13	12124819	12128579	0
chr13	12131484	12133919	0
chr13	12283682	12284147	0
chr13	12336999	12339168	0
chr13	12365827	12370426	0
chr13	12502078	12504879	0
chr13	15154944	15158127	0
chr13	15301053	15302135	0
chr13	15342707	15344222	0
chr13	15485450	15487168	0
chr13	15543030	15545007	0
chr13	15548974	15550833	0
chr13	15664354	15665305	0
chr13	16011020	16012852	0
chr13	21973105	21976611	0
chr13	26153953	26156126	0
chr13	28415132	28417928	0
chr13	28717646	28719441	0
chr13	28958079	28960359	0
chr13	29609186	29611829	0
chr13	29627108	29628937	0
chr13	34147928	34150988	0
chr13	34148088	34150183	0
chr13	34247185	34249843	0
chr13	34285394	34290493	0
chr13	34827566	34828899	0
chr13	35212314	35213577	0
chr13	37310966	37313810	0
chr13	37877817	37879534	0
chr13	38170602	38171728	0
chr13	39523268	39524849	0
chr13	39876693	39879433	0
chr13	40712299	40713499	0
chr13	40725554	40728254	0
chr13	41643212	41644683	0
chr13	42258101	42259051	0
chr13	43195920	43197079	0
chr13	44911670	44913085	0
chr13	46571320	46574349	0
chr13	46571337	46574342	0
chr13	46632291	46635792	0
chr13	46735395	46736634	0
chr13	46884783	46885858	0
chr13	47310584	47312217	0
chr13	47367148	47369939	0
chr13	47397122	47398796	0
chr13	47855164	47856711	0
chr13	48012107	48014217	0
chr13	48158420	48162088	0
chr13	48383545	48384932	0
chr13	48565958	48567063	0
chr13	48716450	48718010	0
chr13	48779624	48781302	0
chr13	49464447	49469281	0
chr13	51220265	51222697	0
chr13	51312386	51316734	0
chr13	51919913	51922132	0
chr13	51920205	51921621	0
chr13	53463203	53464849	0
chr13	55404357	55406967	0
chr13	55759288	55763631	0
chr13	55816415	55818354	0
chr13	56159018	56161187	0
chr13	58066168	58068405	0
chr13	59090184	59094158	0
chr13	60145681	60149199	0
chr13	60267007	60270395	0
chr13	63554160	63555734	0
chr13	63568917	63569745	0
chr13	63625944	63628451	0
chr13	64205082	64205636	0
chr13	68571528	68575350	0
chr13	71733534	71735706	0
chr13	72028466	72029899	0
chr13	72264953	72266324	0
chr13	72288437	72289483	0
chr13	72297848	72299335	0
chr13	72302372	72303422	0
chr13	72305068	72305867	0
chr13	72322714	72325741	0
chr13	73033138	73036182	0
chr13	73116617	73118032	0
chr13	73298274	73300313	0
chr13	76809879	76811879	0
chr13	77396354	77397884	0
chr13	77489933	77491149	0
chr13	77546465	77549738	0
chr13	77892212	77893533	0
chr13	78323865	78325614	0
chr13	78444587	78447858	0
chr13	78580584	78582512	0
chr13	78600965	78603744	0
chr13	78657998	78659030	0
chr13	78677945	78679173	0
chr13	78716135	78718955	0
chr13	78799152	78800925	0
chr13	78935865	78937114	0
chr13	78937242	78939009	0
chr13	79046725	79047912	0
chr13	79136177	79138027	0
chr13	79272749	79274244	0
chr13	79276255	79278384	0
chr13	79344817	79346717	0
chr13	79363794	79364868	0
chr13	79387206	79390321	0
chr13	79550327	79551467	0
chr13	79592240	79593126	0
chr13	79672964	79673969	0
chr13	79784602	79786014	0
chr13	79999668	80001749	0
chr13	80172718	80173903	0
chr13	80194996	80195884	0
chr13	80196157	80196965	0
chr13	80235007	80236097	0
chr13	80333812	80334640	0
chr13	80513987	80516010	0
chr13	80622907	80623514	0
chr13	80756720	80758239	0
chr13	80788037	80789707	0
chr13	82971258	82972346	0
chr13	83132395	83134519	0
chr13	83523874	83524381	0
chr13	83571867	83572485	0
chr13	84058231	84061074	0
chr13	84059503	84060615	0
chr13	84344551	84350110	0
chr13	84570408	84572167	0
chr13	84638983	84639970	0
chr13	84751364	84753074	0
chr13	84781785	84785966	0
chr13	86395791	86412281	0
chr13	91186994	91190170	0
chr13	94595529	94597246	0
chr13	94701860	94702912	0
chr13	94705527	94708908	0
chr13	94709854	94710891	0
chr13	94816164	94818068	0
chr13	94868895	94869433	0
chr13	94873844	94874877	0
chr13	97891622	97893965	0
chr13	105537275	105539272	0
chr13	111345677	111346778	0
chr13	111952900	111955571	0
chr13	111989320	111993362	0
chr13	113243520	113248070	0
chr13	113913477	113916032	0
chr13	115686619	115688040	0
chr13	115976803	115978241	0
chr13	116086721	116088319	0
chr13	116278490	116280024	0
chr13	116497241	116498253	0
chr13	116514002	116515994	0
chr13	116575049	116576418	0
chr13	116632748	116634332	0
chr13	118515838	118517025	0
chr13	118713610	118715012	0
chr13	118735524	118737413	0
chr13	118805891	118807124	0
chr13	118850473	118851390	0
chr13	118893846	118894760	0
chr14	11775621	11779078	0
chr14	12337474	12338440	0
chr14	12346491	12347182	0
chr14	12392521	12394811	0
chr14	13770324	13771435	0
chr14	19984462	19988065	0
chr14	20891048	20893584	0
chr14	21252002	21253228	0
chr14	21358859	21360383	0
chr14	21462242	21463695	0
chr14	21673440	21675700	0
chr14	21853194	21853685	0
chr14	21865849	21867377	0
chr14	21966827	21968239	0
chr14	21990858	21991990	0
chr14	22113215	22115951	0
chr14	22457274	22458561	0
chr14	22505360	22506121	0
chr14	22576141	22579755	0
chr14	22744936	22746392	0
chr14	22780721	22784636	0
chr14	22906034	22908415	0
chr14	23014212	23023263	0
chr14	23040563	23041478	0
chr14	23094627	23095917	0
chr14	23400710	23402961	0
chr14	23486013	23486602	0
chr14	23493824	23494811	0
chr14	23520146	23521598	0
chr14	24261692	24264509	0
chr14	24616740	24620772	0
chr14	24647083	24649277	0
chr14	24649772	24652271	0
chr14	24985263	24987167	0
chr14	25107155	25110736	0
chr14	25524623	25526558	0
chr14	25584835	25588921	0
chr14	25585162	25588456	0
chr14	27367008	27367960	0
chr14	28251644	28253431	0
chr14	28501106	28502535	0
chr14	28972334	28973645	0
chr14	31193442	31196332	0
chr14	31232334	31234714	0
chr14	32598253	32599721	0
chr14	32770674	32771522	0
chr14	34194121	34196050	0
chr14	34569423	34574585	0
chr14	40955282	40959325	0
chr14	45825150	45827947	0
chr14	45943840	45945127	0
chr14	46017040	46020810	0
chr14	46223997	46224959	0
chr14	46247450	46249128	0
chr14	46386733	46387665	0
chr14	46605651	46606520	0
chr14	46610670	46611777	0
chr14	48707510	48711185	0
chr14	48799224	48801650	0
chr14	48814603	48816118	0
chr14	48852340	48856614	0
chr14	49121140	49122633	0
chr14	52547406	52549170	0
chr14	54938004	54941428	0
chr14	54957369	54959283	0
chr14	54962945	54967783	0
chr14	54996106	54997707	0
chr14	54996894	54997224	0
chr14	55003667	55004830	0
chr14	55003765	55004913	0
chr14	60552726	60556031	0
chr14	61004739	61005741	0
chr14	61005067	61005254	0
chr14	63062164	63063066	0
chr14	63206721	63207169	0
chr14	63209255	63212804	0
chr14	63245943	63249666	0
chr14	63367789	63369845	0
chr14	63585329	63587537	0
chr14	65245073	65246192	0
chr14	65342605	65345502	0
chr14	65749305	65750499	0
chr14	66492741	66497119	0
chr14	67361024	67362564	0
chr14	69522690	69523937	0
chr14	69536074	69537250	0
chr14	70634498	70635318	0
chr14	70639990	70641193	0
chr14	70683794	70684839	0
chr14	73233956	73236326	0
chr14	76253890	76257212	0
chr14	78287851	78289553	0
chr14	89862491	89863428	0
chr14	91108402	91109355	0
chr14	92678515	92679505	0
chr14	94521150	94522546	0
chr14	97086235	97087505	0
chr14	97100876	97102241	0
chr14	97329515	97330680	0
chr14	97488749	97491425	0
chr14	97537587	97538095	0
chr14	97559884	97561752	0
chr14	97560090	97560780	0
chr14	97840336	97840805	0
chr14	98018788	98020055	0
chr14	98019040	98019788	0
chr14	98046622	98048648	0
chr14	98072481	98073981	0
chr14	98082963	98085270	0
chr14	98154698	98157214	0
chr14	98422637	98423400	0
chr14	98448375	98450139	0
chr14	98533924	98535402	0
chr14	98536184	98538781	0
chr14	98683223	98684855	0
chr14	98748098	98751239	0
chr14	98765363	98766176	0
chr14	98819484	98820234	0
chr14	98830064	98831289	0
chr14	98832300	98834612	0
chr14	98838461	98840576	0
chr14	98894511	98895418	0
chr14	98958352	98959867	0
chr14	99008599	99012641	0
chr14	100374296	100376562	0
chr14	103763360	103764966	0
chr14	104190395	104191968	0
chr14	104297360	104298672	0
chr14	104834243	104835529	0
chr14	105376563	105379035	0
chr14	105478827	105481127	0
chr14	105482173	105484963	0
chr14	105571300	105573847	0
chr14	105736207	105737279	0
chr14	105979372	105980837	0
chr14	118193836	118195430	0
chr14	118229617	118231411	0
chr14	118435485	118436834	0
chr14	118435538	118436865	0
chr14	120291929	120293510	0
chr14	122253729	122258284	0
chr14	122871554	122872677	0
chr15	7422223	7423664	0
chr15	13391894	13395636	0
chr15	13392550	13394271	0
chr15	27783860	27785190	0
chr15	30511450	30513962	0
chr15	34828818	34829716	0
chr15	35532217	35534804	0
chr15	35747988	35749219	0
chr15	37052172	37055037	0
chr15	40255720	40257011	0
chr15	40354034	40356272	0
chr15	40475259	40476782	0
chr15	40657862	40659260	0
chr15	40911362	40915891	0
chr15	40923867	40924925	0
chr15	41039704	41041015	0
chr15	43707404	43710976	0
chr15	50664833	50666650	0
chr15	52334869	52335444	0
chr15	52992665	52996372	0
chr15	56165722	56167474	0
chr15	56720139	56721671	0
chr15	57727942	57729046	0
chr15	60852996	60854287	0
chr15	61157637	61158731	0
chr15	62902694	62903900	0
chr15	63052414	63053178	0
chr15	63065702	63067611	0
chr15	63193937	63194788	0
chr15	63339170	63341718	0
chr15	63674092	63676818	0
chr15	63674837	63676253	0
chr15	63726347	63727334	0
chr15	64233514	64235663	0
chr15	67142033	67143636	0
chr15	67245066	67247938	0
chr15	73020419	73023319	0
chr15	73739611	73747146	0
chr15	74155467	74158454	0
chr15	75646709	75649708	0
chr15	75834812	75835772	0
chr15	76402680	76404351	0
chr15	76952657	76953761	0
chr15	77006898	77009163	0
chr15	77036640	77038764	0
chr15	77089079	77090092	0
chr15	77335353	77337280	0
chr15	77797760	77801299	0
chr15	79163840	79164236	0
chr15	79165517	79166323	0
chr15	79173761	79174273	0
chr15	79175821	79176550	0
chr15	79208803	79209777	0
chr15	79218952	79220098	0
chr15	79223635	79224085	0
chr15	79323554	79324112	0
chr15	79949937	79952465	0
chr15	80059655	80063657	0
chr15	81522224	81524281	0
chr15	83523007	83524071	0
chr15	83638828	83640718	0
chr15	84217537	84220713	0
chr15	84259559	84261268	0
chr15	85464142	85464949	0
chr15	85505930	85509606	0
chr15	86112646	86114946	0
chr15	91016522	91020048	0
chr15	92514399	92515071	0
chr15	95638744	95641449	0
chr15	98967479	98972541	0
chr15	99419954	99421557	0
chr15	99807076	99809694	0
